Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
PPP2R1B	PPP2R1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
MAP3K5	MAP3K5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	2.9%
PIK3CB	PIK3CB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.7%
CKB	CKB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
HIF1A	HIF1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
HSP90AA1	HSP90AA1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
PIK3R3	PIK3R3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
SP1	SP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.5%
PHLPP2	PHLPP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.3%
CHUK	CHUK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
PIK3CD	PIK3CD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
TBC1D4	TBC1D4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
YWHAG	YWHAG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	11	2.1%
MLST8	MLST8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	10	1.9%
FOXO4	FOXO4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
FOXO1	FOXO1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
INSR	INSR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
PRKACA	PRKACA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
PDPK1	PDPK1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
SLC2A4	SLC2A4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
YWHAQ	YWHAQ: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
INPP5D	INPP5D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
PPP2CA	PPP2CA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
PPP2R1A	PPP2R1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
SFN	SFN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
BAD	BAD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
KPNA1	KPNA1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
MAPKAP1	MAPKAP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
YWHAH	YWHAH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	4	0.8%
YWHAB	YWHAB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	2	0.4%
